0.341,0.165,0.000,DarkYellow,|
0.290,0.663,0.016,Green,o
-
-1.487,0.994,3.489,0.290,0.663,0.016,1.000
-0.445,0.445,6.162,0.290,0.663,0.016,1.000
-1.265,1.265,3.489,0.290,0.663,0.016,1.000
0.684,-1.652,3.489,0.290,0.663,0.016,1.000
0.123,-0.617,6.162,0.290,0.663,0.016,1.000
0.349,-1.754,3.489,0.290,0.663,0.016,1.000
0.349,1.754,3.489,0.290,0.663,0.016,1.000
0.241,0.581,6.162,0.290,0.663,0.016,1.000
0.684,1.652,3.489,0.290,0.663,0.016,1.000
-1.645,-0.327,6.162,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
-1.678,0.000,6.162,0.290,0.663,0.016,1.000
0.445,0.445,6.162,0.290,0.663,0.016,1.000
1.395,0.932,6.162,0.290,0.663,0.016,1.000
0.523,0.349,6.162,0.290,0.663,0.016,1.000
-0.123,0.617,6.162,0.290,0.663,0.016,1.000
-0.000,1.678,6.162,0.290,0.663,0.016,1.000
-0.000,0.629,6.162,0.290,0.663,0.016,1.000
-0.349,-0.523,6.162,0.290,0.663,0.016,1.000
-0.642,-1.550,6.162,0.290,0.663,0.016,0.969
-0.932,-1.395,6.162,0.290,0.663,0.016,1.000
0.581,0.241,6.162,0.290,0.663,0.016,1.000
1.395,0.932,6.162,0.290,0.663,0.016,1.000
1.550,0.642,6.162,0.290,0.663,0.016,1.000
-0.349,-0.523,6.162,0.290,0.663,0.016,1.000
-1.186,-1.186,6.162,0.290,0.663,0.016,1.000
-0.445,-0.445,6.162,0.290,0.663,0.016,1.000
0.581,0.241,6.162,0.290,0.663,0.016,1.000
1.645,0.327,6.162,0.290,0.663,0.016,1.000
0.617,0.123,6.162,0.290,0.663,0.016,1.000
-0.523,-0.349,6.162,0.290,0.663,0.016,1.000
-1.186,-1.186,6.162,0.290,0.663,0.016,1.000
-1.395,-0.932,6.162,0.290,0.663,0.016,1.000
0.629,0.000,6.162,0.290,0.663,0.016,0.996
1.645,0.327,6.162,0.290,0.663,0.016,1.000
1.678,0.000,6.162,0.290,0.663,0.016,1.000
-0.581,-0.241,6.162,0.290,0.663,0.016,1.000
-1.395,-0.932,6.162,0.290,0.663,0.016,1.000
-1.550,-0.642,6.162,0.290,0.663,0.016,1.000
0.629,0.000,6.162,0.290,0.663,0.016,0.996
1.645,-0.327,6.162,0.290,0.663,0.016,0.843
0.617,-0.123,6.162,0.290,0.663,0.016,1.000
-0.581,-0.241,6.162,0.290,0.663,0.016,1.000
-1.645,-0.327,6.162,0.290,0.663,0.016,1.000
-0.617,-0.123,6.162,0.290,0.663,0.016,1.000
0.617,-0.123,6.162,0.290,0.663,0.016,1.000
1.550,-0.642,6.162,0.290,0.663,0.016,1.000
0.581,-0.241,6.162,0.290,0.663,0.016,1.000
-0.629,0.000,6.162,0.290,0.663,0.016,1.000
-1.645,-0.327,6.162,0.290,0.663,0.016,1.000
-1.678,0.000,6.162,0.290,0.663,0.016,1.000
0.581,-0.241,6.162,0.290,0.663,0.016,1.000
1.395,-0.932,6.162,0.290,0.663,0.016,0.878
0.523,-0.349,6.162,0.290,0.663,0.016,1.000
-0.629,0.000,6.162,0.290,0.663,0.016,1.000
-1.645,0.327,6.162,0.290,0.663,0.016,1.000
-0.617,0.123,6.162,0.290,0.663,0.016,1.000
0.523,-0.349,6.162,0.290,0.663,0.016,1.000
1.186,-1.186,6.162,0.290,0.663,0.016,1.000
0.445,-0.445,6.162,0.290,0.663,0.016,1.000
-0.581,0.241,6.162,0.290,0.663,0.016,0.996
-1.645,0.327,6.162,0.290,0.663,0.016,1.000
-1.550,0.642,6.162,0.290,0.663,0.016,0.996
0.445,-0.445,6.162,0.290,0.663,0.016,1.000
0.932,-1.395,6.162,0.290,0.663,0.016,1.000
0.349,-0.523,6.162,0.290,0.663,0.016,1.000
-0.581,0.241,6.162,0.290,0.663,0.016,0.996
-1.395,0.932,6.162,0.290,0.663,0.016,1.000
-0.523,0.349,6.162,0.290,0.663,0.016,1.000
0.241,-0.581,6.162,0.290,0.663,0.016,0.816
0.932,-1.395,6.162,0.290,0.663,0.016,1.000
0.642,-1.550,6.162,0.290,0.663,0.016,1.000
-0.000,0.629,6.162,0.290,0.663,0.016,1.000
0.327,1.645,6.162,0.290,0.663,0.016,1.000
0.123,0.617,6.162,0.290,0.663,0.016,1.000
-0.523,0.349,6.162,0.290,0.663,0.016,1.000
-1.186,1.186,6.162,0.290,0.663,0.016,1.000
-0.445,0.445,6.162,0.290,0.663,0.016,1.000
0.241,-0.581,6.162,0.290,0.663,0.016,0.816
0.327,-1.645,6.162,0.290,0.663,0.016,1.000
0.123,-0.617,6.162,0.290,0.663,0.016,1.000
0.241,0.581,6.162,0.290,0.663,0.016,1.000
0.327,1.645,6.162,0.290,0.663,0.016,1.000
0.642,1.550,6.162,0.290,0.663,0.016,1.000
-0.349,0.523,6.162,0.290,0.663,0.016,0.788
-1.186,1.186,6.162,0.290,0.663,0.016,1.000
-0.932,1.395,6.162,0.290,0.663,0.016,1.000
0.123,-0.617,6.162,0.290,0.663,0.016,1.000
-0.000,-1.678,6.162,0.290,0.663,0.016,0.937
-0.000,-0.629,6.162,0.290,0.663,0.016,1.000
0.241,0.581,6.162,0.290,0.663,0.016,1.000
0.932,1.395,6.162,0.290,0.663,0.016,1.000
0.349,0.523,6.162,0.290,0.663,0.016,1.000
-0.349,0.523,6.162,0.290,0.663,0.016,0.788
-0.642,1.550,6.162,0.290,0.663,0.016,1.000
-0.241,0.581,6.162,0.290,0.663,0.016,1.000
-0.000,-0.629,6.162,0.290,0.663,0.016,1.000
-0.327,-1.645,6.162,0.290,0.663,0.016,0.784
-0.123,-0.617,6.162,0.290,0.663,0.016,1.000
0.349,0.523,6.162,0.290,0.663,0.016,1.000
1.186,1.186,6.162,0.290,0.663,0.016,1.000
0.445,0.445,6.162,0.290,0.663,0.016,1.000
-0.241,0.581,6.162,0.290,0.663,0.016,1.000
-0.327,1.645,6.162,0.290,0.663,0.016,1.000
-0.123,0.617,6.162,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
1.395,-0.932,6.162,0.290,0.663,0.016,0.878
0.000,0.000,8.904,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
-1.645,0.327,6.162,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
1.186,-1.186,6.162,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
-1.550,0.642,6.162,0.290,0.663,0.016,0.996
0.000,0.000,8.904,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
1.186,-1.186,6.162,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
0.932,-1.395,6.162,0.290,0.663,0.016,1.000
-1.395,0.932,6.162,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
0.642,-1.550,6.162,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
0.327,1.645,6.162,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
-1.186,1.186,6.162,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
0.327,-1.645,6.162,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
0.642,1.550,6.162,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
-0.932,1.395,6.162,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
-0.000,-1.678,6.162,0.290,0.663,0.016,0.937
0.000,0.000,8.904,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
0.932,1.395,6.162,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
-0.642,1.550,6.162,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
-0.000,-1.678,6.162,0.290,0.663,0.016,0.937
0.000,0.000,8.904,0.290,0.663,0.016,1.000
-0.327,-1.645,6.162,0.290,0.663,0.016,0.784
0.932,1.395,6.162,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
1.186,1.186,6.162,0.290,0.663,0.016,1.000
-0.327,1.645,6.162,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
-0.642,-1.550,6.162,0.290,0.663,0.016,0.969
0.000,0.000,8.904,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
1.186,1.186,6.162,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
1.395,0.932,6.162,0.290,0.663,0.016,1.000
-0.327,1.645,6.162,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
-0.000,1.678,6.162,0.290,0.663,0.016,1.000
-0.932,-1.395,6.162,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
1.550,0.642,6.162,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
-1.186,-1.186,6.162,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
1.645,0.327,6.162,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
-1.395,-0.932,6.162,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
1.678,0.000,6.162,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
-1.550,-0.642,6.162,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
1.678,0.000,6.162,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
1.645,-0.327,6.162,0.290,0.663,0.016,0.843
-1.645,-0.327,6.162,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
1.550,-0.642,6.162,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
0.000,0.000,8.904,0.290,0.663,0.016,1.000
0.000,1.000,1.000,0.341,0.165,0.000,1.000
0.195,0.981,1.000,0.341,0.165,0.000,1.000
0.195,0.981,-1.000,0.341,0.165,0.000,1.000
0.195,0.981,1.000,0.341,0.165,0.000,1.000
0.383,0.924,1.000,0.341,0.165,0.000,1.000
0.383,0.924,-1.000,0.341,0.165,0.000,1.000
0.383,0.924,1.000,0.341,0.165,0.000,1.000
0.556,0.831,1.000,0.341,0.165,0.000,1.000
0.556,0.831,-1.000,0.341,0.165,0.000,1.000
0.556,0.831,1.000,0.341,0.165,0.000,1.000
0.707,0.707,1.000,0.341,0.165,0.000,1.000
0.707,0.707,-1.000,0.341,0.165,0.000,1.000
0.707,0.707,1.000,0.341,0.165,0.000,1.000
0.831,0.556,1.000,0.341,0.165,0.000,1.000
0.831,0.556,-1.000,0.341,0.165,0.000,1.000
0.831,0.556,1.000,0.341,0.165,0.000,1.000
0.924,0.383,1.000,0.341,0.165,0.000,1.000
0.924,0.383,-1.000,0.341,0.165,0.000,1.000
0.924,0.383,1.000,0.341,0.165,0.000,1.000
0.981,0.195,1.000,0.341,0.165,0.000,1.000
0.981,0.195,-1.000,0.341,0.165,0.000,1.000
0.981,0.195,1.000,0.341,0.165,0.000,1.000
1.000,0.000,1.000,0.341,0.165,0.000,0.918
1.000,0.000,-1.000,0.341,0.165,0.000,1.000
1.000,0.000,1.000,0.341,0.165,0.000,0.918
0.981,-0.195,1.000,0.341,0.165,0.000,0.788
0.981,-0.195,-1.000,0.341,0.165,0.000,1.000
0.981,-0.195,1.000,0.341,0.165,0.000,0.788
0.924,-0.383,1.000,0.341,0.165,0.000,1.000
0.924,-0.383,-1.000,0.341,0.165,0.000,1.000
0.924,-0.383,1.000,0.341,0.165,0.000,1.000
0.831,-0.556,1.000,0.341,0.165,0.000,1.000
0.831,-0.556,-1.000,0.341,0.165,0.000,1.000
0.831,-0.556,1.000,0.341,0.165,0.000,1.000
0.707,-0.707,1.000,0.341,0.165,0.000,1.000
0.707,-0.707,-1.000,0.341,0.165,0.000,1.000
0.707,-0.707,1.000,0.341,0.165,0.000,1.000
0.556,-0.831,1.000,0.341,0.165,0.000,1.000
0.556,-0.831,-1.000,0.341,0.165,0.000,1.000
0.556,-0.831,1.000,0.341,0.165,0.000,1.000
0.383,-0.924,1.000,0.341,0.165,0.000,1.000
0.383,-0.924,-1.000,0.341,0.165,0.000,1.000
0.383,-0.924,1.000,0.341,0.165,0.000,1.000
0.195,-0.981,1.000,0.341,0.165,0.000,1.000
0.195,-0.981,-1.000,0.341,0.165,0.000,1.000
0.195,-0.981,1.000,0.341,0.165,0.000,1.000
0.000,-1.000,1.000,0.341,0.165,0.000,1.000
0.000,-1.000,-1.000,0.341,0.165,0.000,1.000
0.000,-1.000,1.000,0.341,0.165,0.000,1.000
-0.195,-0.981,1.000,0.341,0.165,0.000,1.000
-0.195,-0.981,-1.000,0.341,0.165,0.000,1.000
-0.195,-0.981,1.000,0.341,0.165,0.000,1.000
-0.383,-0.924,1.000,0.341,0.165,0.000,1.000
-0.383,-0.924,-1.000,0.341,0.165,0.000,1.000
-0.383,-0.924,1.000,0.341,0.165,0.000,1.000
-0.556,-0.831,1.000,0.341,0.165,0.000,1.000
-0.556,-0.831,-1.000,0.341,0.165,0.000,0.941
-0.556,-0.831,1.000,0.341,0.165,0.000,1.000
-0.707,-0.707,1.000,0.341,0.165,0.000,1.000
-0.707,-0.707,-1.000,0.341,0.165,0.000,1.000
-0.707,-0.707,1.000,0.341,0.165,0.000,1.000
-0.831,-0.556,1.000,0.341,0.165,0.000,1.000
-0.831,-0.556,-1.000,0.341,0.165,0.000,1.000
-0.831,-0.556,1.000,0.341,0.165,0.000,1.000
-0.924,-0.383,1.000,0.341,0.165,0.000,1.000
-0.924,-0.383,-1.000,0.341,0.165,0.000,1.000
-0.924,-0.383,1.000,0.341,0.165,0.000,1.000
-0.981,-0.195,1.000,0.341,0.165,0.000,1.000
-0.981,-0.195,-1.000,0.341,0.165,0.000,1.000
-0.981,-0.195,1.000,0.341,0.165,0.000,1.000
-1.000,0.000,1.000,0.341,0.165,0.000,1.000
-1.000,0.000,-1.000,0.341,0.165,0.000,1.000
-1.000,0.000,1.000,0.341,0.165,0.000,1.000
-0.981,0.195,1.000,0.341,0.165,0.000,1.000
-0.981,0.195,-1.000,0.341,0.165,0.000,1.000
-0.981,0.195,1.000,0.341,0.165,0.000,1.000
-0.924,0.383,1.000,0.341,0.165,0.000,1.000
-0.924,0.383,-1.000,0.341,0.165,0.000,1.000
-0.924,0.383,1.000,0.341,0.165,0.000,1.000
-0.831,0.556,1.000,0.341,0.165,0.000,1.000
-0.831,0.556,-1.000,0.341,0.165,0.000,1.000
-0.831,0.556,1.000,0.341,0.165,0.000,1.000
-0.707,0.707,1.000,0.341,0.165,0.000,1.000
-0.707,0.707,-1.000,0.341,0.165,0.000,1.000
-0.707,0.707,1.000,0.341,0.165,0.000,1.000
-0.556,0.831,1.000,0.341,0.165,0.000,0.996
-0.556,0.831,-1.000,0.341,0.165,0.000,1.000
-0.556,0.831,1.000,0.341,0.165,0.000,0.996
-0.383,0.924,1.000,0.341,0.165,0.000,1.000
-0.383,0.924,-1.000,0.341,0.165,0.000,1.000
0.556,0.831,1.000,0.341,0.165,0.000,1.000
1.098,1.643,1.000,0.290,0.663,0.016,1.000
1.397,1.397,1.000,0.290,0.663,0.016,1.000
-0.383,0.924,1.000,0.341,0.165,0.000,1.000
-0.195,0.981,1.000,0.341,0.165,0.000,1.000
-0.195,0.981,-1.000,0.341,0.165,0.000,1.000
-0.195,0.981,1.000,0.341,0.165,0.000,1.000
0.000,1.000,1.000,0.341,0.165,0.000,1.000
0.000,1.000,-1.000,0.341,0.165,0.000,1.000
-0.195,0.981,-1.000,0.341,0.165,0.000,1.000
0.000,1.000,-1.000,0.341,0.165,0.000,1.000
0.195,0.981,-1.000,0.341,0.165,0.000,1.000
0.195,0.981,-1.000,0.341,0.165,0.000,1.000
0.383,0.924,-1.000,0.341,0.165,0.000,1.000
0.556,0.831,-1.000,0.341,0.165,0.000,1.000
0.556,0.831,-1.000,0.341,0.165,0.000,1.000
0.707,0.707,-1.000,0.341,0.165,0.000,1.000
0.831,0.556,-1.000,0.341,0.165,0.000,1.000
0.831,0.556,-1.000,0.341,0.165,0.000,1.000
0.924,0.383,-1.000,0.341,0.165,0.000,1.000
0.981,0.195,-1.000,0.341,0.165,0.000,1.000
0.981,0.195,-1.000,0.341,0.165,0.000,1.000
1.000,0.000,-1.000,0.341,0.165,0.000,1.000
0.981,-0.195,-1.000,0.341,0.165,0.000,1.000
0.981,-0.195,-1.000,0.341,0.165,0.000,1.000
0.924,-0.383,-1.000,0.341,0.165,0.000,1.000
0.831,-0.556,-1.000,0.341,0.165,0.000,1.000
0.831,-0.556,-1.000,0.341,0.165,0.000,1.000
0.707,-0.707,-1.000,0.341,0.165,0.000,1.000
0.556,-0.831,-1.000,0.341,0.165,0.000,1.000
0.556,-0.831,-1.000,0.341,0.165,0.000,1.000
0.383,-0.924,-1.000,0.341,0.165,0.000,1.000
0.195,-0.981,-1.000,0.341,0.165,0.000,1.000
0.195,-0.981,-1.000,0.341,0.165,0.000,1.000
0.000,-1.000,-1.000,0.341,0.165,0.000,1.000
-0.195,-0.981,-1.000,0.341,0.165,0.000,1.000
-0.195,-0.981,-1.000,0.341,0.165,0.000,1.000
-0.383,-0.924,-1.000,0.341,0.165,0.000,1.000
-0.556,-0.831,-1.000,0.341,0.165,0.000,0.941
-0.556,-0.831,-1.000,0.341,0.165,0.000,0.941
-0.707,-0.707,-1.000,0.341,0.165,0.000,1.000
-0.831,-0.556,-1.000,0.341,0.165,0.000,1.000
-0.831,-0.556,-1.000,0.341,0.165,0.000,1.000
-0.924,-0.383,-1.000,0.341,0.165,0.000,1.000
-0.981,-0.195,-1.000,0.341,0.165,0.000,1.000
-0.981,-0.195,-1.000,0.341,0.165,0.000,1.000
-1.000,0.000,-1.000,0.341,0.165,0.000,1.000
-0.981,0.195,-1.000,0.341,0.165,0.000,1.000
-0.981,0.195,-1.000,0.341,0.165,0.000,1.000
-0.924,0.383,-1.000,0.341,0.165,0.000,1.000
-0.831,0.556,-1.000,0.341,0.165,0.000,1.000
-0.831,0.556,-1.000,0.341,0.165,0.000,1.000
-0.707,0.707,-1.000,0.341,0.165,0.000,1.000
-0.556,0.831,-1.000,0.341,0.165,0.000,1.000
-0.556,0.831,-1.000,0.341,0.165,0.000,1.000
-0.383,0.924,-1.000,0.341,0.165,0.000,1.000
-0.195,0.981,-1.000,0.341,0.165,0.000,1.000
-0.195,0.981,-1.000,0.341,0.165,0.000,1.000
0.195,0.981,-1.000,0.341,0.165,0.000,1.000
0.981,0.195,-1.000,0.341,0.165,0.000,1.000
0.195,0.981,-1.000,0.341,0.165,0.000,1.000
0.556,0.831,-1.000,0.341,0.165,0.000,1.000
0.981,0.195,-1.000,0.341,0.165,0.000,1.000
0.556,0.831,-1.000,0.341,0.165,0.000,1.000
0.831,0.556,-1.000,0.341,0.165,0.000,1.000
0.981,0.195,-1.000,0.341,0.165,0.000,1.000
0.981,0.195,-1.000,0.341,0.165,0.000,1.000
0.981,-0.195,-1.000,0.341,0.165,0.000,1.000
0.195,-0.981,-1.000,0.341,0.165,0.000,1.000
0.981,-0.195,-1.000,0.341,0.165,0.000,1.000
0.831,-0.556,-1.000,0.341,0.165,0.000,1.000
0.195,-0.981,-1.000,0.341,0.165,0.000,1.000
0.831,-0.556,-1.000,0.341,0.165,0.000,1.000
0.556,-0.831,-1.000,0.341,0.165,0.000,1.000
0.195,-0.981,-1.000,0.341,0.165,0.000,1.000
0.195,-0.981,-1.000,0.341,0.165,0.000,1.000
-0.195,-0.981,-1.000,0.341,0.165,0.000,1.000
-0.981,-0.195,-1.000,0.341,0.165,0.000,1.000
-0.195,-0.981,-1.000,0.341,0.165,0.000,1.000
-0.556,-0.831,-1.000,0.341,0.165,0.000,0.941
-0.981,-0.195,-1.000,0.341,0.165,0.000,1.000
-0.556,-0.831,-1.000,0.341,0.165,0.000,0.941
-0.831,-0.556,-1.000,0.341,0.165,0.000,1.000
-0.981,-0.195,-1.000,0.341,0.165,0.000,1.000
-0.981,-0.195,-1.000,0.341,0.165,0.000,1.000
-0.981,0.195,-1.000,0.341,0.165,0.000,1.000
-0.195,0.981,-1.000,0.341,0.165,0.000,1.000
-0.981,0.195,-1.000,0.341,0.165,0.000,1.000
-0.831,0.556,-1.000,0.341,0.165,0.000,1.000
-0.195,0.981,-1.000,0.341,0.165,0.000,1.000
-0.831,0.556,-1.000,0.341,0.165,0.000,1.000
-0.556,0.831,-1.000,0.341,0.165,0.000,1.000
-0.195,0.981,-1.000,0.341,0.165,0.000,1.000
-0.195,0.981,-1.000,0.341,0.165,0.000,1.000
0.981,0.195,-1.000,0.341,0.165,0.000,1.000
0.195,-0.981,-1.000,0.341,0.165,0.000,1.000
-1.938,-0.385,1.000,0.290,0.663,0.016,1.000
-0.908,-0.181,3.489,0.290,0.663,0.016,1.000
-0.926,0.000,3.489,0.290,0.663,0.016,1.000
0.556,-0.831,1.000,0.341,0.165,0.000,1.000
0.707,-0.707,1.000,0.341,0.165,0.000,1.000
1.397,-1.397,1.000,0.290,0.663,0.016,1.000
-0.831,-0.556,1.000,0.341,0.165,0.000,1.000
-1.643,-1.098,1.000,0.290,0.663,0.016,1.000
-1.825,-0.756,1.000,0.290,0.663,0.016,1.000
-0.383,0.924,1.000,0.341,0.165,0.000,1.000
-0.756,1.825,1.000,0.290,0.663,0.016,1.000
-0.385,1.938,1.000,0.290,0.663,0.016,1.000
1.000,0.000,1.000,0.290,0.663,0.016,0.918
1.976,-0.000,1.000,0.290,0.663,0.016,1.000
1.938,-0.385,1.000,0.290,0.663,0.016,0.878
-0.383,-0.924,1.000,0.341,0.165,0.000,1.000
-0.195,-0.981,1.000,0.341,0.165,0.000,1.000
-0.385,-1.938,1.000,0.290,0.663,0.016,1.000
-0.924,0.383,1.000,0.341,0.165,0.000,1.000
-1.825,0.756,1.000,0.290,0.663,0.016,1.000
-1.643,1.098,1.000,0.290,0.663,0.016,1.000
0.831,0.556,1.000,0.341,0.165,0.000,1.000
0.707,0.707,1.000,0.341,0.165,0.000,1.000
1.397,1.397,1.000,0.290,0.663,0.016,1.000
0.556,-0.831,1.000,0.341,0.165,0.000,1.000
1.098,-1.643,1.000,0.290,0.663,0.016,1.000
0.756,-1.825,1.000,0.290,0.663,0.016,1.000
-0.924,-0.383,1.000,0.341,0.165,0.000,1.000
-1.825,-0.756,1.000,0.290,0.663,0.016,1.000
-1.938,-0.385,1.000,0.290,0.663,0.016,1.000
0.000,1.000,1.000,0.341,0.165,0.000,1.000
0.000,1.976,1.000,0.290,0.663,0.016,1.000
0.385,1.938,1.000,0.290,0.663,0.016,0.918
-0.195,0.981,1.000,0.341,0.165,0.000,1.000
-0.385,1.938,1.000,0.290,0.663,0.016,1.000
0.000,1.976,1.000,0.290,0.663,0.016,1.000
0.981,-0.195,1.000,0.341,0.165,0.000,0.788
1.938,-0.385,1.000,0.290,0.663,0.016,0.878
1.825,-0.756,1.000,0.290,0.663,0.016,1.000
-0.383,-0.924,1.000,0.341,0.165,0.000,1.000
-0.756,-1.825,1.000,0.290,0.663,0.016,1.000
-1.098,-1.643,1.000,0.290,0.663,0.016,1.000
-0.831,0.556,1.000,0.341,0.165,0.000,1.000
-1.643,1.098,1.000,0.290,0.663,0.016,1.000
-1.397,1.397,1.000,0.290,0.663,0.016,1.000
0.831,0.556,1.000,0.341,0.165,0.000,1.000
1.643,1.098,1.000,0.290,0.663,0.016,1.000
1.825,0.756,1.000,0.290,0.663,0.016,1.000
0.383,-0.924,1.000,0.341,0.165,0.000,1.000
0.756,-1.825,1.000,0.290,0.663,0.016,1.000
0.385,-1.938,1.000,0.290,0.663,0.016,1.000
-0.981,-0.195,1.000,0.341,0.165,0.000,1.000
-1.938,-0.385,1.000,0.290,0.663,0.016,1.000
-1.976,-0.000,1.000,0.290,0.663,0.016,1.000
0.195,0.981,1.000,0.341,0.165,0.000,1.000
0.385,1.938,1.000,0.290,0.663,0.016,0.918
0.756,1.825,1.000,0.290,0.663,0.016,0.996
0.924,-0.383,1.000,0.341,0.165,0.000,1.000
1.825,-0.756,1.000,0.290,0.663,0.016,1.000
1.643,-1.098,1.000,0.290,0.663,0.016,0.965
-0.556,-0.831,1.000,0.341,0.165,0.000,1.000
-1.098,-1.643,1.000,0.290,0.663,0.016,1.000
-1.397,-1.397,1.000,0.290,0.663,0.016,1.000
-0.556,0.831,1.000,0.341,0.165,0.000,0.996
-0.707,0.707,1.000,0.341,0.165,0.000,1.000
-1.397,1.397,1.000,0.290,0.663,0.016,1.000
0.924,0.383,1.000,0.341,0.165,0.000,1.000
1.825,0.756,1.000,0.290,0.663,0.016,1.000
1.938,0.385,1.000,0.290,0.663,0.016,1.000
0.000,-1.000,1.000,0.341,0.165,0.000,1.000
0.195,-0.981,1.000,0.341,0.165,0.000,1.000
0.385,-1.938,1.000,0.290,0.663,0.016,1.000
-1.000,0.000,1.000,0.341,0.165,0.000,1.000
-1.976,-0.000,1.000,0.290,0.663,0.016,1.000
-1.938,0.385,1.000,0.290,0.663,0.016,1.000
0.383,0.924,1.000,0.341,0.165,0.000,1.000
0.756,1.825,1.000,0.290,0.663,0.016,0.996
1.098,1.643,1.000,0.290,0.663,0.016,1.000
0.831,-0.556,1.000,0.341,0.165,0.000,1.000
1.643,-1.098,1.000,0.290,0.663,0.016,0.965
1.397,-1.397,1.000,0.290,0.663,0.016,1.000
-0.831,-0.556,1.000,0.341,0.165,0.000,1.000
-0.707,-0.707,1.000,0.341,0.165,0.000,1.000
-1.397,-1.397,1.000,0.290,0.663,0.016,1.000
-0.556,0.831,1.000,0.341,0.165,0.000,0.996
-1.098,1.643,1.000,0.290,0.663,0.016,1.000
-0.756,1.825,1.000,0.290,0.663,0.016,1.000
0.981,0.195,1.000,0.341,0.165,0.000,1.000
1.938,0.385,1.000,0.290,0.663,0.016,1.000
1.976,-0.000,1.000,0.290,0.663,0.016,1.000
0.000,-1.000,1.000,0.341,0.165,0.000,1.000
0.000,-1.976,1.000,0.290,0.663,0.016,1.000
